NRIC,PLATE,MOD8,MOD7,,,,table slot,mod 7,mod 8,,,,
42988,131415,4,1,,,,,,,,,,
75679,131416,7,2,,,,,,,,,,
25156,131417,4,5,,,,,,,,,,
64373,131418,5,1,,,,,,,,,,
68224,131419,0,2,,,,,,,,,,
49200,131420,0,4,,,,,,,,,,
85243,131421,3,4,,,,,,,,,,
94456,131422,0,5,,,,,,,,,,
71595,131423,3,6,,,,,,,,,,
98636,131424,4,6,,,,,,,,,,
26630,131425,6,2,,,,,,,,,,
33168,131426,0,2,,,,,,,,,,
98203,131427,3,0,,,,,,,,,,
50477,131428,5,0,,,,,,,,,,
70989,131429,5,2,,,,,,,,,,
92259,131430,3,6,,,,,,,,,,
48665,131431,1,1,,,,,,,,,,
39363,131432,3,2,,,,,,,,,,
26408,131433,0,4,,,,,,,,,,
72511,131434,7,5,,,,,,,,,,
20524,131435,4,0,,,,,,,,,,
59308,131436,4,4,,,,,,,,,,
94808,131437,0,0,,,,,,,,,,
41319,131438,7,5,,,,,,,,,,
74276,131439,4,6,,,,,,,,,,
79001,131440,1,6,,,,,,,,,,
47917,131441,5,2,,,,,,,,,,
25840,131442,0,3,,,,,,,,,,
90902,131443,6,0,,,,,,,,,,
20529,131444,1,5,,,,,,,,,,
30506,131445,2,0,,,,,,,,,,
63860,131446,4,6,,,,,,,,,,
61510,131447,6,1,,,,,,,,,,
46808,131448,0,6,,,,,,,,,,
43913,131449,1,2,,,,,,,,,,
15820,131450,4,0,,,,,,,,,,
41180,131451,4,6,,,,,,,,,,
36477,131452,5,0,,,,,,,,,,
42919,131453,7,2,,,,,,,,,,
39831,131454,7,1,,,,,,,,,,
14274,131455,2,1,,,,,,,,,,
77369,131456,1,5,,,,,,,,,,
76555,131457,3,3,,,,,,,,,,
18684,131458,4,1,,,,,,,,,,
94419,131459,3,3,,,,,,,,,,
50318,131460,6,2,,,,,,,,,,
38010,131461,2,0,,,,,,,,,,
99833,131462,1,6,,,,,,,,,,
89112,131463,0,2,,,,,,,,,,
32101,131464,5,6,,,,,,,,,,
43587,131465,3,5,,,,,,,,,,
16366,131466,6,0,,,,,,,,,,
58311,131467,7,1,,,,,,,,,,
12416,131468,0,5,,,,,,,,,,
88014,131469,6,3,,,,,,,,,,
99091,131470,3,6,,,,,,,,,,
90338,131471,2,3,,,,,,,,,,
77733,131472,5,5,,,,,,,,,,
49309,131473,5,1,,,,,,,,,,
60075,131474,3,1,,,,,,,,,,
85551,131475,7,4,,,,,,,,,,
24979,131476,3,3,,,,,,,,,,
97777,131477,1,1,,,,,,,,,,
64046,131478,6,3,,,,,,,,,,
82426,131479,2,1,,,,,,,,,,
26514,131480,2,5,,,,,,,,,,
80364,131481,4,4,,,,,,,,,,
28934,131482,6,3,,,,,,,,,,
40471,131483,7,4,,,,,,,,,,
12014,131484,6,2,,,,,,,,,,
76518,131485,6,1,,,,,,,,,,
23822,131486,6,1,,,,,,,,,,
71013,131487,5,5,,,,,,,,,,
87939,131488,3,5,,,,,,,,,,
84799,131489,7,1,,,,,,,,,,
78385,131490,1,6,,,,,,,,,,
68551,131491,7,0,,,,,,,,,,
23579,131492,3,3,,,,,,,,,,
75080,131493,0,5,,,,,,,,,,
84718,131494,6,4,,,,,,,,,,
95965,131495,5,2,,,,,,,,,,
65149,131496,5,0,,,,,,,,,,
27822,131497,6,4,,,,,,,,,,
90738,131498,2,4,,,,,,,,,,
39337,131499,1,4,,,,,,,,,,
27894,131500,6,6,,,,,,,,,,
83965,131501,5,0,,,,,,,,,,
85462,131502,6,6,,,,,,,,,,
30708,131503,4,6,,,,,,,,,,
32669,131504,5,0,,,,,,,,,,
40680,131505,0,3,,,,,,,,,,
21100,131506,4,2,,,,,,,,,,
69569,131507,1,3,,,,,,,,,,
72162,131508,2,6,,,,,,,,,,
62942,131509,6,5,,,,,,,,,,
31779,131510,3,6,,,,,,,,,,
59262,131511,6,0,,,,,,,,,,
63066,131512,2,3,,,,,,,,,,
78880,131513,0,4,,,,,,,,,,
99908,131514,4,4,,,,,,,,,,
29410,131515,2,3,,,,,,,,,,
34900,131516,4,5,,,,,,,,,,
23268,131517,4,0,,,,,,,,,,
65015,131518,7,6,,,,,,,,,,
22948,131519,4,2,,,,,,,,,,
47077,131520,5,2,,,,,,,,,,
79597,131521,5,0,,,,,,,,,,
70005,131522,5,5,,,,,,,,,,
24437,131523,5,0,,,,,,,,,,
22452,131524,4,3,,,,,,,,,,
55197,131525,5,2,,,,,,,,,,
56377,131526,1,6,,,,,,,,,,
72095,131527,7,2,,,,,,,,,,
26711,131528,7,6,,,,,,,,,,
72287,131529,7,5,,,,,,,,,,
44152,131530,0,3,,,,,,,,,,
90802,131531,2,5,,,,,,,,,,
98258,131532,2,6,,,,,,,,,,
82893,131533,5,6,,,,,,,,,,
58391,131534,7,4,,,,,,,,,,
32400,131535,0,4,,,,,,,,,,
41607,131536,7,6,,,,,,,,,,
36149,131537,5,1,,,,,,,,,,
14477,131538,5,1,,,,,,,,,,
27196,131539,4,1,,,,,,,,,,
80554,131540,2,5,,,,,,,,,,
34280,131541,0,1,,,,,,,,,,
18713,131542,1,2,,,,,,,,,,
57790,131543,6,5,,,,,,,,,,
25953,131544,1,4,,,,,,,,,,
70707,131545,3,0,,,,,,,,,,
86278,131546,6,3,,,,,,,,,,
24062,131547,6,3,,,,,,,,,,
62049,131548,1,1,,,,,,,,,,
30138,131549,2,3,,,,,,,,,,
88347,131550,3,0,,,,,,,,,,
46255,131551,7,6,,,,,,,,,,
57816,131552,0,3,,,,,,,,,,
30959,131553,7,5,,,,,,,,,,
80528,131554,0,0,,,,,,,,,,
95136,131555,0,6,,,,,,,,,,
64300,131556,4,5,,,,,,,,,,
36900,131557,4,3,,,,,,,,,,
24144,131558,0,1,,,,,,,,,,
73456,131559,0,5,,,,,,,,,,
50800,131560,0,1,,,,,,,,,,
71527,131561,7,1,,,,,,,,,,
37484,131562,4,6,,,,,,,,,,
51470,131563,6,6,,,,,,,,,,
67529,131564,1,0,,,,,,,,,,
70869,131565,5,1,,,,,,,,,,
31682,131566,2,0,,,,,,,,,,
84749,131567,5,0,,,,,,,,,,
20204,131568,4,2,,,,,,,,,,
85045,131569,5,2,,,,,,,,,,
38630,131570,6,4,,,,,,,,,,
46340,131571,4,0,,,,,,,,,,
81800,131572,0,5,,,,,,,,,,
54791,131573,7,2,,,,,,,,,,
41580,131574,4,0,,,,,,,,,,
38398,131575,6,3,,,,,,,,,,
64316,131576,4,0,,,,,,,,,,
63441,131577,1,0,,,,,,,,,,
59689,131578,1,0,,,,,,,,,,
51471,131579,7,0,,,,,,,,,,
67924,131580,4,3,,,,,,,,,,
75406,131581,6,2,,,,,,,,,,
46732,131582,4,0,,,,,,,,,,
79582,131583,6,6,,,,,,,,,,
76551,131584,7,6,,,,,,,,,,
78921,131585,1,3,,,,,,,,,,
11457,131586,1,5,,,,,,,,,,
70542,131587,6,3,,,,,,,,,,
86597,131588,5,0,,,,,,,,,,
87549,131589,5,0,,,,,,,,,,
67026,131590,2,1,,,,,,,,,,
78519,131591,7,0,,,,,,,,,,
73277,131592,5,1,,,,,,,,,,
76104,131593,0,0,,,,,,,,,,
78635,131594,3,4,,,,,,,,,,
70491,131595,3,1,,,,,,,,,,
93540,131596,4,6,,,,,,,,,,
32814,131597,6,5,,,,,,,,,,
82218,131598,2,3,,,,,,,,,,
82349,131599,5,1,,,,,,,,,,
26222,131600,6,0,,,,,,,,,,
76408,131601,0,3,,,,,,,,,,
39476,131602,4,3,,,,,,,,,,
26262,131603,6,5,,,,,,,,,,
20829,131604,5,4,,,,,,,,,,
64007,131605,7,6,,,,,,,,,,
52753,131606,1,1,,,,,,,,,,
95646,131607,6,5,,,,,,,,,,
95731,131608,3,6,,,,,,,,,,
65983,131609,7,1,,,,,,,,,,
84223,131610,7,6,,,,,,,,,,
91878,131611,6,3,,,,,,,,,,
53778,131612,2,4,,,,,,,,,,
73913,131613,1,0,,,,,,,,,,
36527,131614,7,1,,,,,,,,,,
78012,131615,4,4,,,,,,,,,,
16429,131616,5,0,,,,,,,,,,
20706,131617,2,0,,,,,,,,,,
10831,131618,7,2,,,,,,,,,,
16062,131619,6,4,,,,,,,,,,
19604,131620,4,4,,,,,,,,,,
89562,131621,2,4,,,,,,,,,,
93804,131622,4,4,,,,,,,,,,
94382,131623,6,1,,,,,,,,,,
29868,131624,4,6,,,,,,,,,,
22244,131625,4,5,,,,,,,,,,
54315,131626,3,2,,,,,,,,,,
40165,131627,5,6,,,,,,,,,,
46999,131628,7,1,,,,,,,,,,
57461,131629,5,5,,,,,,,,,,
30676,131630,4,2,,,,,,,,,,
50020,131631,4,5,,,,,,,,,,
75134,131632,6,3,,,,,,,,,,
14758,131633,6,2,,,,,,,,,,
22258,131634,2,5,,,,,,,,,,
84903,131635,7,0,,,,,,,,,,
67835,131636,3,5,,,,,,,,,,
90227,131637,3,4,,,,,,,,,,
51398,131638,6,4,,,,,,,,,,
90224,131639,0,1,,,,,,,,,,
77650,131640,2,6,,,,,,,,,,
66235,131641,3,1,,,,,,,,,,
25370,131642,2,2,,,,,,,,,,
22813,131643,5,0,,,,,,,,,,
14414,131644,6,1,,,,,,,,,,
30884,131645,4,0,,,,,,,,,,
19286,131646,6,1,,,,,,,,,,
62646,131647,6,3,,,,,,,,,,
63436,131648,4,2,,,,,,,,,,
34139,131649,3,0,,,,,,,,,,
52441,131650,1,4,,,,,,,,,,
37477,131651,5,6,,,,,,,,,,
25177,131652,1,5,,,,,,,,,,
65762,131653,2,4,,,,,,,,,,
87879,131654,7,1,,,,,,,,,,
38478,131655,6,6,,,,,,,,,,
75592,131656,0,6,,,,,,,,,,
60602,131657,2,3,,,,,,,,,,
25129,131658,1,6,,,,,,,,,,
59059,131659,3,0,,,,,,,,,,
78773,131660,5,2,,,,,,,,,,
20191,131661,7,3,,,,,,,,,,
58532,131662,4,5,,,,,,,,,,
39402,131663,2,6,,,,,,,,,,
27955,131664,3,4,,,,,,,,,,
32435,131665,3,4,,,,,,,,,,
62199,131666,7,4,,,,,,,,,,
60709,131667,5,5,,,,,,,,,,
20648,131668,0,5,,,,,,,,,,
47615,131669,7,1,,,,,,,,,,
39995,131670,3,4,,,,,,,,,,
18092,131671,4,4,,,,,,,,,,
52550,131672,6,1,,,,,,,,,,
75240,131673,0,4,,,,,,,,,,
44661,131674,5,1,,,,,,,,,,
48177,131675,1,3,,,,,,,,,,
71575,131676,7,0,,,,,,,,,,
42390,131677,6,5,,,,,,,,,,
82868,131678,4,2,,,,,,,,,,
32700,131679,4,3,,,,,,,,,,
42297,131680,1,3,,,,,,,,,,
31165,131681,5,1,,,,,,,,,,
22439,131682,7,4,,,,,,,,,,
84672,131683,0,0,,,,,,,,,,
52979,131684,3,3,,,,,,,,,,
54638,131685,6,3,,,,,,,,,,
91225,131686,1,1,,,,,,,,,,
23821,131687,5,0,,,,,,,,,,
79933,131688,5,0,,,,,,,,,,
64788,131689,4,3,,,,,,,,,,
58570,131690,2,1,,,,,,,,,,
25871,131691,7,6,,,,,,,,,,
99773,131692,5,2,,,,,,,,,,
55603,131693,3,2,,,,,,,,,,
14741,131694,5,6,,,,,,,,,,
46979,131695,3,2,,,,,,,,,,
77055,131696,7,6,,,,,,,,,,
17037,131697,5,6,,,,,,,,,,
66573,131698,5,3,,,,,,,,,,
31774,131699,6,1,,,,,,,,,,
73104,131700,0,3,,,,,,,,,,
63634,131701,2,4,,,,,,,,,,
55233,131702,1,3,,,,,,,,,,
91039,131703,7,4,,,,,,,,,,
59441,131704,1,4,,,,,,,,,,
61593,131705,1,0,,,,,,,,,,
20018,131706,2,5,,,,,,,,,,
41965,131707,5,0,,,,,,,,,,
95259,131708,3,3,,,,,,,,,,
16341,131709,5,3,,,,,,,,,,
52888,131710,0,3,,,,,,,,,,
63897,131711,1,1,,,,,,,,,,
86500,131712,4,1,,,,,,,,,,
39982,131713,6,5,,,,,,,,,,
62427,131714,3,1,,,,,,,,,,
35228,131715,4,4,,,,,,,,,,
95384,131716,0,2,,,,,,,,,,
22484,131717,4,0,,,,,,,,,,
31475,131718,3,3,,,,,,,,,,
25992,131719,0,1,,,,,,,,,,
21652,131720,4,1,,,,,,,,,,
77600,131721,0,5,,,,,,,,,,
68033,131722,1,0,,,,,,,,,,
89580,131723,4,1,,,,,,,,,,
43528,131724,0,2,,,,,,,,,,
87552,131725,0,3,,,,,,,,,,
49946,131726,2,1,,,,,,,,,,
53018,131727,2,0,,,,,,,,,,
83805,131728,5,1,,,,,,,,,,
41426,131729,2,0,,,,,,,,,,
72233,131730,1,0,,,,,,,,,,
77327,131731,7,5,,,,,,,,,,
29794,131732,2,2,,,,,,,,,,
55821,131733,5,3,,,,,,,,,,
40460,131734,4,0,,,,,,,,,,
77040,131735,0,5,,,,,,,,,,
41610,131736,2,2,,,,,,,,,,
26693,131737,5,2,,,,,,,,,,
92253,131738,5,0,,,,,,,,,,
68538,131739,2,1,,,,,,,,,,
64572,131740,4,4,,,,,,,,,,
50201,131741,1,4,,,,,,,,,,
76311,131742,7,4,,,,,,,,,,
13986,131743,2,0,,,,,,,,,,
58988,131744,4,6,,,,,,,,,,
90282,131745,2,3,,,,,,,,,,
36279,131746,7,5,,,,,,,,,,
35466,131747,2,4,,,,,,,,,,
26794,131748,2,5,,,,,,,,,,
32666,131749,2,4,,,,,,,,,,
77497,131750,1,0,,,,,,,,,,
44344,131751,0,6,,,,,,,,,,
23976,131752,0,1,,,,,,,,,,
59555,131753,3,6,,,,,,,,,,
42319,131754,7,4,,,,,,,,,,
27398,131755,6,0,,,,,,,,,,
97788,131756,4,5,,,,,,,,,,
77738,131757,2,3,,,,,,,,,,
59255,131758,7,0,,,,,,,,,,
71432,131759,0,4,,,,,,,,,,
20787,131760,3,4,,,,,,,,,,
38751,131761,7,6,,,,,,,,,,
37812,131762,4,5,,,,,,,,,,
99621,131763,5,4,,,,,,,,,,
50135,131764,7,1,,,,,,,,,,
55204,131765,4,2,,,,,,,,,,
98623,131766,7,0,,,,,,,,,,
72417,131767,1,2,,,,,,,,,,
25561,131768,1,4,,,,,,,,,,
79700,131769,4,5,,,,,,,,,,
16467,131770,3,3,,,,,,,,,,
54621,131771,5,0,,,,,,,,,,
18094,131772,6,6,,,,,,,,,,
63385,131773,1,0,,,,,,,,,,
26497,131774,1,2,,,,,,,,,,
78919,131775,7,1,,,,,,,,,,
47221,131776,5,6,,,,,,,,,,
73037,131777,5,6,,,,,,,,,,
19223,131778,7,1,,,,,,,,,,
50868,131779,4,6,,,,,,,,,,
79510,131780,6,4,,,,,,,,,,
18130,131781,2,0,,,,,,,,,,
52358,131782,6,5,,,,,,,,,,
54035,131783,3,2,,,,,,,,,,
15334,131784,6,4,,,,,,,,,,
58238,131785,6,5,,,,,,,,,,
26645,131786,5,3,,,,,,,,,,
32902,131787,6,2,,,,,,,,,,
20081,131788,1,5,,,,,,,,,,
17328,131789,0,3,,,,,,,,,,
86101,131790,5,1,,,,,,,,,,
43071,131791,7,0,,,,,,,,,,
92539,131792,3,6,,,,,,,,,,
10139,131793,3,3,,,,,,,,,,
21242,131794,2,4,,,,,,,,,,
41184,131795,0,3,,,,,,,,,,
62067,131796,3,5,,,,,,,,,,
74649,131797,1,1,,,,,,,,,,
51066,131798,2,1,,,,,,,,,,
24456,131799,0,5,,,,,,,,,,
11261,131800,5,5,,,,,,,,,,
11503,131801,7,2,,,,,,,,,,
15983,131802,7,2,,,,,,,,,,
35939,131803,3,1,,,,,,,,,,
21716,131804,4,2,,,,,,,,,,
54014,131805,6,2,,,,,,,,,,
55838,131806,6,6,,,,,,,,,,
94246,131807,6,5,,,,,,,,,,
53551,131808,7,1,,,,,,,,,,
30448,131809,0,5,,,,,,,,,,
75970,131810,2,6,,,,,,,,,,
10547,131811,3,5,,,,,,,,,,
31255,131812,7,0,,,,,,,,,,
20051,131813,3,3,,,,,,,,,,
96287,131814,7,2,,,,,,,,,,
88039,131815,7,0,,,,,,,,,,
67914,131816,2,0,,,,,,,,,,
94812,131817,4,4,,,,,,,,,,
18150,131818,6,6,,,,,,,,,,
87479,131819,7,0,,,,,,,,,,
54567,131820,7,2,,,,,,,,,,
56234,131821,2,3,,,,,,,,,,
93784,131822,0,5,,,,,,,,,,
79907,131823,3,2,,,,,,,,,,
26998,131824,6,6,,,,,,,,,,
94366,131825,6,6,,,,,,,,,,
29846,131826,6,5,,,,,,,,,,
77407,131827,7,1,,,,,,,,,,
22302,131828,6,0,,,,,,,,,,
86771,131829,3,6,,,,,,,,,,
38258,131830,2,3,,,,,,,,,,
23663,131831,7,3,,,,,,,,,,
13539,131832,3,1,,,,,,,,,,
94472,131833,0,0,,,,,,,,,,
45369,131834,1,2,,,,,,,,,,
55857,131835,1,4,,,,,,,,,,
26442,131836,2,3,,,,,,,,,,
60076,131837,4,2,,,,,,,,,,
65395,131838,3,1,,,,,,,,,,
27763,131839,3,1,,,,,,,,,,
97699,131840,3,0,,,,,,,,,,
48133,131841,5,1,,,,,,,,,,
63977,131842,1,4,,,,,,,,,,
86353,131843,1,1,,,,,,,,,,
52454,131844,6,3,,,,,,,,,,
38104,131845,0,3,,,,,,,,,,
14672,131846,0,0,,,,,,,,,,
21603,131847,3,1,,,,,,,,,,
25029,131848,5,4,,,,,,,,,,
17507,131849,3,0,,,,,,,,,,
63262,131850,6,3,,,,,,,,,,
52918,131851,6,5,,,,,,,,,,
84310,131852,6,2,,,,,,,,,,
79302,131853,6,6,,,,,,,,,,
75050,131854,2,3,,,,,,,,,,
55436,131855,4,3,,,,,,,,,,
13226,131856,2,3,,,,,,,,,,
63178,131857,2,3,,,,,,,,,,
13791,131858,7,1,,,,,,,,,,
98031,131859,7,3,,,,,,,,,,
80328,131860,0,3,,,,,,,,,,
24486,131861,6,0,,,,,,,,,,
15875,131862,3,6,,,,,,,,,,
35420,131863,4,0,,,,,,,,,,
45039,131864,7,1,,,,,,,,,,
89800,131865,0,4,,,,,,,,,,
81029,131866,5,4,,,,,,,,,,
34921,131867,1,5,,,,,,,,,,
57255,131868,7,2,,,,,,,,,,
43010,131869,2,2,,,,,,,,,,
53959,131870,7,3,,,,,,,,,,
15515,131871,3,3,,,,,,,,,,
92300,131872,4,5,,,,,,,,,,
79614,131873,6,3,,,,,,,,,,
20022,131874,6,2,,,,,,,,,,
63360,131875,0,3,,,,,,,,,,
11783,131876,7,2,,,,,,,,,,
27724,131877,4,4,,,,,,,,,,
82454,131878,6,1,,,,,,,,,,
84587,131879,3,6,,,,,,,,,,
66308,131880,4,4,,,,,,,,,,
88507,131881,3,6,,,,,,,,,,
49653,131882,5,2,,,,,,,,,,
15185,131883,1,2,,,,,,,,,,
42402,131884,2,3,,,,,,,,,,
16979,131885,3,4,,,,,,,,,,
49815,131886,7,3,,,,,,,,,,
18995,131887,3,4,,,,,,,,,,
93305,131888,1,2,,,,,,,,,,
68425,131889,1,0,,,,,,,,,,
40495,131890,7,0,,,,,,,,,,
34711,131891,7,5,,,,,,,,,,
22299,131892,3,4,,,,,,,,,,
95519,131893,7,4,,,,,,,,,,
86753,131894,1,2,,,,,,,,,,
61821,131895,5,4,,,,,,,,,,
37390,131896,6,3,,,,,,,,,,
75943,131897,7,0,,,,,,,,,,
68169,131898,1,3,,,,,,,,,,
60209,131899,1,2,,,,,,,,,,
78360,131900,0,2,,,,,,,,,,
16609,131901,1,5,,,,,,,,,,
29921,131902,1,3,,,,,,,,,,
97590,131903,6,3,,,,,,,,,,
14339,131904,3,3,,,,,,,,,,
24002,131905,2,6,,,,,,,,,,
19227,131906,3,5,,,,,,,,,,
27417,131907,1,5,,,,,,,,,,
27916,131908,4,0,,,,,,,,,,
58796,131909,4,3,,,,,,,,,,
27421,131910,5,2,,,,,,,,,,
18572,131911,4,1,,,,,,,,,,
18644,131912,4,3,,,,,,,,,,
53933,131913,5,5,,,,,,,,,,
49648,131914,0,4,,,,,,,,,,
84209,131915,1,6,,,,,,,,,,
50501,131916,5,3,,,,,,,,,,
50052,131917,4,2,,,,,,,,,,
38088,131918,0,1,,,,,,,,,,
13593,131919,1,6,,,,,,,,,,
59858,131920,2,1,,,,,,,,,,
41555,131921,3,3,,,,,,,,,,
76483,131922,3,1,,,,,,,,,,
42811,131923,3,6,,,,,,,,,,
52977,131924,1,1,,,,,,,,,,
87923,131925,3,3,,,,,,,,,,
11580,131926,4,2,,,,,,,,,,
13939,131927,3,2,,,,,,,,,,
61364,131928,4,2,,,,,,,,,,
44825,131929,1,4,,,,,,,,,,
47706,131930,2,1,,,,,,,,,,
94983,131931,7,0,,,,,,,,,,
49682,131932,2,3,,,,,,,,,,
32464,131933,0,5,,,,,,,,,,
76912,131934,0,3,,,,,,,,,,
97692,131935,4,0,,,,,,,,,,
25365,131936,5,4,,,,,,,,,,
26596,131937,4,3,,,,,,,,,,
57621,131938,5,4,,,,,,,,,,
31796,131939,4,2,,,,,,,,,,
27819,131940,3,1,,,,,,,,,,
62236,131941,4,6,,,,,,,,,,
99902,131942,6,5,,,,,,,,,,
84081,131943,1,4,,,,,,,,,,
24497,131944,1,4,,,,,,,,,,
35894,131945,6,5,,,,,,,,,,
97233,131946,1,3,,,,,,,,,,
94062,131947,6,3,,,,,,,,,,
90552,131948,0,0,,,,,,,,,,
77248,131949,0,3,,,,,,,,,,
13662,131950,6,5,,,,,,,,,,
65225,131951,1,6,,,,,,,,,,
76539,131952,3,1,,,,,,,,,,
36339,131953,3,2,,,,,,,,,,
85048,131954,0,5,,,,,,,,,,
83995,131955,3,2,,,,,,,,,,
96579,131956,3,0,,,,,,,,,,
62248,131957,0,4,,,,,,,,,,
55394,131958,2,3,,,,,,,,,,
63300,131959,4,6,,,,,,,,,,
66132,131960,4,3,,,,,,,,,,
92848,131961,0,0,,,,,,,,,,
40543,131962,7,6,,,,,,,,,,
43135,131963,7,1,,,,,,,,,,
17853,131964,5,3,,,,,,,,,,
99820,131965,4,0,,,,,,,,,,
10431,131966,7,1,,,,,,,,,,
76691,131967,3,6,,,,,,,,,,
14842,131968,2,2,,,,,,,,,,
87712,131969,0,2,,,,,,,,,,
19886,131970,6,6,,,,,,,,,,
58132,131971,4,4,,,,,,,,,,
11046,131972,6,0,,,,,,,,,,
12329,131973,1,2,,,,,,,,,,
23230,131974,6,4,,,,,,,,,,
93049,131975,1,5,,,,,,,,,,
38900,131976,4,1,,,,,,,,,,
47520,131977,0,4,,,,,,,,,,
31283,131978,3,0,,,,,,,,,,
58772,131979,4,0,,,,,,,,,,
82582,131980,6,3,,,,,,,,,,
34791,131981,7,1,,,,,,,,,,
71445,131982,5,3,,,,,,,,,,
96808,131983,0,5,,,,,,,,,,
35914,131984,2,4,,,,,,,,,,
98607,131985,7,5,,,,,,,,,,
84993,131986,1,6,,,,,,,,,,
65657,131987,1,4,,,,,,,,,,
55482,131988,2,0,,,,,,,,,,
58883,131989,3,6,,,,,,,,,,
24079,131990,7,6,,,,,,,,,,
81464,131991,0,5,,,,,,,,,,
21362,131992,2,5,,,,,,,,,,
37467,131993,3,3,,,,,,,,,,
68295,131994,7,3,,,,,,,,,,
98526,131995,6,1,,,,,,,,,,
52582,131996,6,5,,,,,,,,,,
80144,131997,0,1,,,,,,,,,,
75810,131998,2,0,,,,,,,,,,
53138,131999,2,1,,,,,,,,,,
91191,132000,7,2,,,,,,,,,,
70364,132001,4,0,,,,,,,,,,
14187,132002,3,5,,,,,,,,,,
92736,132003,0,0,,,,,,,,,,
18091,132004,3,3,,,,,,,,,,
76393,132005,1,2,,,,,,,,,,
22648,132006,0,3,,,,,,,,,,
98224,132007,0,0,,,,,,,,,,
33806,132008,6,3,,,,,,,,,,
20918,132009,6,2,,,,,,,,,,
92222,132010,6,4,,,,,,,,,,
76571,132011,3,5,,,,,,,,,,
30010,132012,2,1,,,,,,,,,,
15655,132013,7,3,,,,,,,,,,
27457,132014,1,3,,,,,,,,,,
79227,132015,3,1,,,,,,,,,,
98776,132016,0,6,,,,,,,,,,
92267,132017,3,0,,,,,,,,,,
47491,132018,3,3,,,,,,,,,,
62710,132019,6,4,,,,,,,,,,
80199,132020,7,0,,,,,,,,,,
29494,132021,6,3,,,,,,,,,,
30199,132022,7,1,,,,,,,,,,
95760,132023,0,0,,,,,,,,,,
56713,132024,1,6,,,,,,,,,,
81182,132025,6,3,,,,,,,,,,
98633,132026,1,3,,,,,,,,,,
33687,132027,7,3,,,,,,,,,,
75531,132028,3,1,,,,,,,,,,
78022,132029,6,0,,,,,,,,,,
34717,132030,5,4,,,,,,,,,,
88833,132031,1,3,,,,,,,,,,
59431,132032,7,1,,,,,,,,,,
57700,132033,4,6,,,,,,,,,,
31719,132034,7,2,,,,,,,,,,
68742,132035,6,2,,,,,,,,,,
19278,132036,6,0,,,,,,,,,,
61121,132037,1,4,,,,,,,,,,
73057,132038,1,5,,,,,,,,,,
94517,132039,5,3,,,,,,,,,,
24605,132040,5,0,,,,,,,,,,
16994,132041,2,5,,,,,,,,,,
45070,132042,6,4,,,,,,,,,,
23361,132043,1,2,,,,,,,,,,
78167,132044,7,5,,,,,,,,,,
93832,132045,0,4,,,,,,,,,,
63090,132046,2,6,,,,,,,,,,
67308,132047,4,3,,,,,,,,,,
84490,132048,2,0,,,,,,,,,,
10259,132049,3,4,,,,,,,,,,
80648,132050,0,1,,,,,,,,,,
79555,132051,3,0,,,,,,,,,,
32581,132052,5,3,,,,,,,,,,
67447,132053,7,2,,,,,,,,,,
65495,132054,7,3,,,,,,,,,,
91549,132055,5,3,,,,,,,,,,
39392,132056,0,3,,,,,,,,,,
16282,132057,2,0,,,,,,,,,,
34002,132058,2,3,,,,,,,,,,
37152,132059,0,3,,,,,,,,,,
43503,132060,7,5,,,,,,,,,,
40978,132061,2,0,,,,,,,,,,
61387,132062,3,4,,,,,,,,,,
18830,132063,6,0,,,,,,,,,,
71237,132064,5,5,,,,,,,,,,
17224,132065,0,4,,,,,,,,,,
28660,132066,4,2,,,,,,,,,,
78428,132067,4,0,,,,,,,,,,
46820,132068,4,4,,,,,,,,,,
20666,132069,2,2,,,,,,,,,,
17365,132070,5,5,,,,,,,,,,
76285,132071,5,6,,,,,,,,,,
24828,132072,4,6,,,,,,,,,,
99554,132073,2,0,,,,,,,,,,
84724,132074,4,3,,,,,,,,,,
98335,132075,7,6,,,,,,,,,,
12073,132076,1,5,,,,,,,,,,
57375,132077,7,3,,,,,,,,,,
84069,132078,5,6,,,,,,,,,,
63427,132079,3,0,,,,,,,,,,
55123,132080,3,5,,,,,,,,,,
75249,132081,1,6,,,,,,,,,,
55097,132082,1,0,,,,,,,,,,
30785,132083,1,6,,,,,,,,,,
61060,132084,4,6,,,,,,,,,,
73250,132085,2,2,,,,,,,,,,
99950,132086,6,4,,,,,,,,,,
53125,132087,5,2,,,,,,,,,,
36161,132088,1,6,,,,,,,,,,
72156,132089,4,0,,,,,,,,,,
89344,132090,0,3,,,,,,,,,,
63205,132091,5,2,,,,,,,,,,
64491,132092,3,0,,,,,,,,,,
52915,132093,3,2,,,,,,,,,,
91128,132094,0,2,,,,,,,,,,
66600,132095,0,2,,,,,,,,,,
90355,132096,3,6,,,,,,,,,,
42933,132097,5,2,,,,,,,,,,
54723,132098,3,4,,,,,,,,,,
60473,132099,1,0,,,,,,,,,,
92939,132100,3,0,,,,,,,,,,
79407,132101,7,6,,,,,,,,,,
77048,132102,0,6,,,,,,,,,,
60115,132103,3,6,,,,,,,,,,
11747,132104,3,1,,,,,,,,,,
57387,132105,3,1,,,,,,,,,,
34362,132106,2,6,,,,,,,,,,
75171,132107,3,5,,,,,,,,,,
29607,132108,7,4,,,,,,,,,,
39139,132109,3,2,,,,,,,,,,
74984,132110,0,0,,,,,,,,,,
62084,132111,4,1,,,,,,,,,,
