NRIC,PLATE,mod 7,mod 8,,,,,,,,,
4844992,4090485,5,0,,,,,,,,,
6590248,6021443,0,0,,,,,,,,,
6583456,2875060,5,0,,,,,,,,,
5084308,370315,5,4,,,,,,,,,
4360512,1619693,2,0,,,,,,,,,
1947908,1712809,4,4,,,,,,,,,
4821100,6469319,4,4,,,,,,,,,
9959680,661569,3,0,,,,,,,,,
8451304,1396267,1,0,,,,,,,,,
3733276,7680338,1,4,,,,,,,,,
4505864,9795728,6,0,,,,,,,,,
2839036,3858607,4,4,,,,,,,,,
1106588,7365046,0,4,,,,,,,,,
355176,6445246,3,0,,,,,,,,,
5355168,9939072,0,0,,,,,,,,,
9308920,6392186,5,0,,,,,,,,,
9023428,8830405,1,4,,,,,,,,,
4359160,6129262,1,0,,,,,,,,,
2257616,4766505,4,0,,,,,,,,,
1902776,8201543,1,0,,,,,,,,,
6765672,8242861,4,0,,,,,,,,,
7230404,3852261,6,4,,,,,,,,,
8661216,7984020,4,0,,,,,,,,,
5145396,6207287,4,4,,,,,,,,,
6859324,8676323,3,4,,,,,,,,,
8236108,7534380,6,4,,,,,,,,,
2347060,5739266,2,4,,,,,,,,,
9754896,998078,4,0,,,,,,,,,
6489152,1176691,5,0,,,,,,,,,
6398404,4865604,5,4,,,,,,,,,
4196128,6287142,6,0,,,,,,,,,
1987148,4213353,2,4,,,,,,,,,
4290536,6471735,5,0,,,,,,,,,
9848848,4652694,2,0,,,,,,,,,
9674820,9720664,1,4,,,,,,,,,
5843120,2704857,3,0,,,,,,,,,
9088752,3293200,1,0,,,,,,,,,
3517476,8379558,4,4,,,,,,,,,
8321248,6387738,5,0,,,,,,,,,
3587780,2089845,0,4,,,,,,,,,
2277152,4010391,3,0,,,,,,,,,
4563284,9376874,5,4,,,,,,,,,
7805640,8828938,3,0,,,,,,,,,
3052032,195425,4,0,,,,,,,,,
6926140,990075,4,4,,,,,,,,,
8355764,8518666,4,4,,,,,,,,,
5412492,1162997,1,4,,,,,,,,,
9078140,9642808,1,4,,,,,,,,,
3806308,6400756,2,4,,,,,,,,,
3840948,3687818,6,4,,,,,,,,,
943288,5079607,3,0,,,,,,,,,
7514916,6218158,3,4,,,,,,,,,
5080260,2504855,3,4,,,,,,,,,
8955536,7339495,2,0,,,,,,,,,
4700108,3881174,0,4,,,,,,,,,
2619780,6547444,2,4,,,,,,,,,
151568,3644797,4,0,,,,,,,,,
4435684,678688,1,4,,,,,,,,,
6573388,6325277,3,4,,,,,,,,,
8790496,6720358,1,0,,,,,,,,,
413588,5612991,0,4,,,,,,,,,
3157220,1353019,3,4,,,,,,,,,
3134704,1822500,6,0,,,,,,,,,
4846244,2926700,4,4,,,,,,,,,
8028616,1417420,1,0,,,,,,,,,
4999676,2485080,3,4,,,,,,,,,
2866896,9485023,4,0,,,,,,,,,
2530668,4859954,0,4,,,,,,,,,
5749168,6480813,5,0,,,,,,,,,
4086644,9651850,2,4,,,,,,,,,
175544,3002032,5,0,,,,,,,,,
5568368,6780569,1,0,,,,,,,,,
635996,9366860,4,4,,,,,,,,,
3673596,4768549,3,4,,,,,,,,,
9315340,3397620,6,4,,,,,,,,,
1255700,4561430,5,4,,,,,,,,,
97048,7667905,0,0,,,,,,,,,
8277924,3578186,4,4,,,,,,,,,
1413092,1334853,2,4,,,,,,,,,
7987992,966999,5,0,,,,,,,,,
6830504,6890259,2,0,,,,,,,,,
1878172,2354518,2,4,,,,,,,,,
2010140,3963318,6,4,,,,,,,,,
2957428,4888741,5,4,,,,,,,,,
4577244,1447858,0,4,,,,,,,,,
1430068,4556688,3,4,,,,,,,,,
3854392,6646313,3,0,,,,,,,,,
1390780,6869327,6,4,,,,,,,,,
3221916,7208817,5,4,,,,,,,,,
3475004,1064075,1,4,,,,,,,,,
5625748,931141,2,4,,,,,,,,,
4995864,1553323,6,0,,,,,,,,,
162004,501045,3,4,,,,,,,,,
98660,8085014,2,4,,,,,,,,,
7939184,145296,1,0,,,,,,,,,
7281836,493992,2,4,,,,,,,,,
8348248,4059769,6,0,,,,,,,,,
8987156,3441942,3,4,,,,,,,,,
2677092,4362795,5,4,,,,,,,,,
9476248,8532800,5,0,,,,,,,,,
3546168,7077839,3,0,,,,,,,,,
7141780,631727,2,4,,,,,,,,,
5508740,8026176,6,4,,,,,,,,,
1809792,581089,5,0,,,,,,,,,
2013972,3580038,2,4,,,,,,,,,
3605352,6260902,2,0,,,,,,,,,
535496,6814441,3,0,,,,,,,,,
9586132,6371423,3,4,,,,,,,,,
673188,5576411,5,4,,,,,,,,,
6459016,6714815,4,0,,,,,,,,,
3146012,9365240,2,4,,,,,,,,,
7140112,299191,0,0,,,,,,,,,
3606604,5211741,1,4,,,,,,,,,
945876,4519082,1,4,,,,,,,,,
7757924,1272248,6,4,,,,,,,,,
9215508,8960086,1,4,,,,,,,,,
2561724,2694968,4,4,,,,,,,,,
4762724,3245786,1,4,,,,,,,,,
6884156,9098829,6,4,,,,,,,,,
3459420,8037744,6,4,,,,,,,,,
8951676,7084337,6,4,,,,,,,,,
2667704,132964,4,0,,,,,,,,,
1526568,9899339,1,0,,,,,,,,,
1802692,6313669,3,4,,,,,,,,,
9437040,1725137,4,0,,,,,,,,,
5144628,5927704,6,4,,,,,,,,,
797176,3955224,2,0,,,,,,,,,
1194192,5196769,6,0,,,,,,,,,
4164524,1383797,0,4,,,,,,,,,
4907076,84787,6,4,,,,,,,,,
8380120,8836460,0,0,,,,,,,,,
1649212,250369,5,4,,,,,,,,,
9259052,6035082,5,4,,,,,,,,,
8943240,9615035,5,0,,,,,,,,,
5586032,8675769,4,0,,,,,,,,,
2924496,2180549,1,0,,,,,,,,,
3440484,7045731,5,4,,,,,,,,,
7940232,221036,6,0,,,,,,,,,
7157616,148175,4,0,,,,,,,,,
4650272,8257089,4,0,,,,,,,,,
8577340,3310253,2,4,,,,,,,,,
8107260,3201426,0,4,,,,,,,,,
5803640,6119307,3,0,,,,,,,,,
793896,8401513,5,0,,,,,,,,,
1416336,4676618,5,0,,,,,,,,,
2873288,8716988,5,0,,,,,,,,,
6347852,9886628,0,4,,,,,,,,,
5929904,4327660,1,0,,,,,,,,,
1746896,6776763,4,0,,,,,,,,,
5257896,6228903,0,0,,,,,,,,,
1779308,8408606,6,4,,,,,,,,,
9795668,8781189,1,4,,,,,,,,,
1583308,8630507,6,4,,,,,,,,,
6744004,1410761,1,4,,,,,,,,,
8956236,3978085,2,4,,,,,,,,,
8333052,5123562,0,4,,,,,,,,,
6094400,8035172,4,0,,,,,,,,,
5018168,5253349,1,0,,,,,,,,,
1494616,4358230,4,0,,,,,,,,,
8387256,8202070,3,0,,,,,,,,,
3672756,2540848,3,4,,,,,,,,,
4637380,2550739,6,4,,,,,,,,,
8316880,2060393,5,0,,,,,,,,,
3337968,5662170,4,0,,,,,,,,,
5658456,9619554,6,0,,,,,,,,,
4730920,8538454,5,0,,,,,,,,,
8891748,7870410,5,4,,,,,,,,,
2110316,5153590,5,4,,,,,,,,,
2062548,6183657,5,4,,,,,,,,,
9254568,1692977,1,0,,,,,,,,,
2404868,7155404,4,4,,,,,,,,,
3638512,9477685,3,0,,,,,,,,,
9457776,5258932,6,0,,,,,,,,,
4226392,5209189,2,0,,,,,,,,,
1503564,4210167,6,4,,,,,,,,,
3962328,2484484,6,0,,,,,,,,,
6751948,840910,0,4,,,,,,,,,
6704552,6692712,1,0,,,,,,,,,
4758008,9926578,3,0,,,,,,,,,
7785400,5525107,0,0,,,,,,,,,
8817288,7027827,4,0,,,,,,,,,
2284768,2574799,3,0,,,,,,,,,
5662520,3201223,3,0,,,,,,,,,
3067184,3989397,1,0,,,,,,,,,
7957880,119938,0,0,,,,,,,,,
9454304,701898,6,0,,,,,,,,,
8959208,2288085,6,0,,,,,,,,,
9496724,7414851,6,4,,,,,,,,,
8079956,4613099,3,4,,,,,,,,,
310476,5872935,5,4,,,,,,,,,
2905840,3987796,0,0,,,,,,,,,
8546472,206821,4,0,,,,,,,,,
5580932,7945403,0,4,,,,,,,,,
9981288,26218,2,0,,,,,,,,,
4399000,8549058,4,0,,,,,,,,,
3806012,2892205,0,4,,,,,,,,,
3669924,8320043,6,4,,,,,,,,,
1821644,167354,6,4,,,,,,,,,
9516468,8219040,3,4,,,,,,,,,
907204,1480225,4,4,,,,,,,,,
8400580,2968783,6,4,,,,,,,,,
6953448,5595218,5,0,,,,,,,,,
8513780,6734199,2,4,,,,,,,,,
3692956,4373149,1,4,,,,,,,,,
4370912,1600131,0,0,,,,,,,,,
1905712,5820275,4,0,,,,,,,,,
9269388,3287872,2,4,,,,,,,,,
7924136,9337552,3,0,,,,,,,,,
5363900,4364765,3,4,,,,,,,,,
1058100,8530709,1,4,,,,,,,,,
3286520,9291758,6,0,,,,,,,,,
1203276,2987944,4,4,,,,,,,,,
939552,4349266,5,0,,,,,,,,,
381728,7587211,4,0,,,,,,,,,
7155232,9323001,0,0,,,,,,,,,
4909752,6210553,1,0,,,,,,,,,
8375040,6821351,2,0,,,,,,,,,
1785640,2943483,3,0,,,,,,,,,
855988,1946863,0,4,,,,,,,,,
1329724,990541,4,4,,,,,,,,,
249652,2259636,4,4,,,,,,,,,
1440652,304389,3,4,,,,,,,,,
2241728,1439472,6,0,,,,,,,,,
9312156,5051350,0,4,,,,,,,,,
9505008,5350197,2,0,,,,,,,,,
5668476,9420209,2,4,,,,,,,,,
9628904,7103744,5,0,,,,,,,,,
9531168,7870122,3,0,,,,,,,,,
8180820,7571758,4,4,,,,,,,,,
9814116,3248835,4,4,,,,,,,,,
1284500,2201514,0,4,,,,,,,,,
6339088,712941,0,0,,,,,,,,,
1856616,6476279,6,0,,,,,,,,,
5086948,4314593,6,4,,,,,,,,,
5178956,2400208,6,4,,,,,,,,,
2071224,9488058,1,0,,,,,,,,,
8931016,1700510,3,0,,,,,,,,,
441784,8765937,0,0,,,,,,,,,
5538832,1285057,5,0,,,,,,,,,
1433748,2842469,1,4,,,,,,,,,
404112,3588464,2,0,,,,,,,,,
5848108,9153824,0,4,,,,,,,,,
9623104,7718755,1,0,,,,,,,,,
2861264,3066919,0,0,,,,,,,,,
4023792,5793934,3,0,,,,,,,,,
854856,7154964,2,0,,,,,,,,,
9557172,5512520,2,4,,,,,,,,,
7064048,1046183,5,0,,,,,,,,,
439932,3523081,3,4,,,,,,,,,
9964904,7866654,5,0,,,,,,,,,
3415360,4423282,4,0,,,,,,,,,
7605536,8577909,1,0,,,,,,,,,
4988912,8311012,5,0,,,,,,,,,
3931728,5899850,3,0,,,,,,,,,
8104108,5561064,5,4,,,,,,,,,
3886832,1790085,5,0,,,,,,,,,
2013168,2886455,3,0,,,,,,,,,
746596,5697388,4,4,,,,,,,,,
2719852,4037019,2,4,,,,,,,,,
3383440,5426874,4,0,,,,,,,,,
375352,5824846,5,0,,,,,,,,,
455380,2089029,2,4,,,,,,,,,
2840440,3421196,1,0,,,,,,,,,
3042280,4573788,3,0,,,,,,,,,
2786936,6700733,5,0,,,,,,,,,
3951736,8895476,5,0,,,,,,,,,
6800116,391326,1,4,,,,,,,,,
8869612,968690,3,4,,,,,,,,,
5622172,1977188,3,4,,,,,,,,,
9905804,3499742,6,4,,,,,,,,,
2961380,7250865,2,4,,,,,,,,,
7733932,342166,3,4,,,,,,,,,
6241708,8130949,4,4,,,,,,,,,
9257804,9297934,3,4,,,,,,,,,
3292408,7034706,0,0,,,,,,,,,
9713304,1026595,6,0,,,,,,,,,
5689080,8460138,5,0,,,,,,,,,
3383108,2924225,1,4,,,,,,,,,
5638472,6952329,0,0,,,,,,,,,
2228876,2837771,6,4,,,,,,,,,
7185032,8011077,1,0,,,,,,,,,
1712440,5711540,2,0,,,,,,,,,
7070892,4322903,3,4,,,,,,,,,
8263608,2635766,3,0,,,,,,,,,
2906088,4487316,3,0,,,,,,,,,
8818316,4320877,3,4,,,,,,,,,
9945096,5897563,0,0,,,,,,,,,
3311692,3341310,6,4,,,,,,,,,
6944612,7386517,3,4,,,,,,,,,
2948376,831640,4,0,,,,,,,,,
2117556,4720772,0,4,,,,,,,,,
2157484,4306672,0,4,,,,,,,,,
976964,2555843,2,4,,,,,,,,,
9393292,7204416,6,4,,,,,,,,,
6582088,349071,2,0,,,,,,,,,
940296,3774827,0,0,,,,,,,,,
9410884,73939,0,4,,,,,,,,,
6118588,5003407,0,4,,,,,,,,,
5546816,1512481,2,0,,,,,,,,,
2276916,9665928,5,4,,,,,,,,,
912288,344821,6,0,,,,,,,,,
8913296,6472330,0,0,,,,,,,,,
6400392,1500329,5,0,,,,,,,,,
1688924,9493093,6,4,,,,,,,,,
6957440,9591981,0,0,,,,,,,,,
5974688,4450972,6,0,,,,,,,,,
8029516,5729520,5,4,,,,,,,,,
300616,6583403,1,0,,,,,,,,,
9830712,6045481,3,0,,,,,,,,,
6076448,9804910,0,0,,,,,,,,,
6612312,4012766,0,0,,,,,,,,,
188904,1607783,2,0,,,,,,,,,
3060480,2982925,3,0,,,,,,,,,
3038096,4874410,5,0,,,,,,,,,
7792960,4830707,0,0,,,,,,,,,
1471320,894348,4,0,,,,,,,,,
6257044,8143040,3,4,,,,,,,,,
1216072,5616158,4,0,,,,,,,,,
9217988,1906921,3,4,,,,,,,,,
383716,9394444,4,4,,,,,,,,,
3079576,80084,3,0,,,,,,,,,
4417724,5266798,3,4,,,,,,,,,
7427144,64264,4,0,,,,,,,,,
2358860,9753336,0,4,,,,,,,,,
4246724,2815010,6,4,,,,,,,,,
281480,4907403,3,0,,,,,,,,,
7401844,3025787,2,4,,,,,,,,,
6110588,5664555,1,4,,,,,,,,,
6335472,8440868,3,0,,,,,,,,,
5352400,8778053,4,0,,,,,,,,,
5104380,761520,1,4,,,,,,,,,
9773168,3419618,6,0,,,,,,,,,
1769924,4430093,2,4,,,,,,,,,
2735752,6452332,5,0,,,,,,,,,
2080824,9377513,4,0,,,,,,,,,
5273692,9766629,4,4,,,,,,,,,
5778960,4526805,5,0,,,,,,,,,
7088552,2756246,2,0,,,,,,,,,
2563296,6337953,1,0,,,,,,,,,
5019312,9648381,4,0,,,,,,,,,
5978156,53060,2,4,,,,,,,,,
925316,1578420,0,4,,,,,,,,,
7529008,3963998,4,0,,,,,,,,,
2034768,8933409,1,0,,,,,,,,,
1783440,1889533,1,0,,,,,,,,,
6944856,1651721,2,0,,,,,,,,,
9552936,2428459,1,0,,,,,,,,,
2500672,3855254,6,0,,,,,,,,,
4843176,370299,2,0,,,,,,,,,
8947776,5895745,5,0,,,,,,,,,
9001660,2246144,3,4,,,,,,,,,
7424268,2835185,5,4,,,,,,,,,
3685424,3867069,1,0,,,,,,,,,
613156,3735474,5,4,,,,,,,,,
6358748,7686965,4,4,,,,,,,,,
6043208,6727487,3,0,,,,,,,,,
9022976,9297925,4,0,,,,,,,,,
4860696,2405956,1,0,,,,,,,,,
1241720,4447291,4,0,,,,,,,,,
9537800,4575203,6,0,,,,,,,,,
5422712,9827288,1,0,,,,,,,,,
3009352,382607,3,0,,,,,,,,,
7405456,1472871,2,0,,,,,,,,,
1354928,4728060,1,0,,,,,,,,,
4528328,7679851,0,0,,,,,,,,,
1923252,7763585,2,4,,,,,,,,,
5515560,8939295,1,0,,,,,,,,,
2895484,3275378,4,4,,,,,,,,,
7292916,4253012,1,4,,,,,,,,,
1029656,4314530,5,0,,,,,,,,,
7633152,2630940,2,0,,,,,,,,,
440716,503134,3,4,,,,,,,,,
433300,556869,0,4,,,,,,,,,
8736764,3202967,1,4,,,,,,,,,
32796,6413720,1,4,,,,,,,,,
8373520,6719769,1,0,,,,,,,,,
3770308,4281857,3,4,,,,,,,,,
6142108,6513987,0,4,,,,,,,,,
5050904,4279402,5,0,,,,,,,,,
5647324,1362703,4,4,,,,,,,,,
7530476,2763247,2,4,,,,,,,,,
6390136,9626817,4,0,,,,,,,,,
8400676,5069481,4,4,,,,,,,,,
7995444,9021037,2,4,,,,,,,,,
1633384,8259299,4,0,,,,,,,,,
7388300,4701501,3,4,,,,,,,,,
6823140,927948,2,4,,,,,,,,,
5147172,761078,2,4,,,,,,,,,
9124156,9662052,6,4,,,,,,,,,
4372744,665407,5,0,,,,,,,,,
8682636,9765495,4,4,,,,,,,,,
2635108,9907092,0,4,,,,,,,,,
8031372,5729835,6,4,,,,,,,,,
7028860,9564523,6,4,,,,,,,,,
5762112,6568152,6,0,,,,,,,,,
391824,1394274,6,0,,,,,,,,,
5722912,5709545,6,0,,,,,,,,,
6108684,9643670,1,4,,,,,,,,,
8607276,2565678,6,4,,,,,,,,,
2472884,384898,1,4,,,,,,,,,
383048,8077206,1,0,,,,,,,,,
932048,716339,5,0,,,,,,,,,
8565040,272553,1,0,,,,,,,,,
1377728,5161207,2,0,,,,,,,,,
6320912,122974,3,0,,,,,,,,,
7313040,825838,0,0,,,,,,,,,
4452832,1114400,6,0,,,,,,,,,
7980972,8636419,6,4,,,,,,,,,
8147944,8637306,0,0,,,,,,,,,
9676088,1634540,2,0,,,,,,,,,
1158004,2250551,1,4,,,,,,,,,
4947960,3416816,3,0,,,,,,,,,
3204260,6180926,3,4,,,,,,,,,
9867832,6626032,2,0,,,,,,,,,
4915112,2443337,6,0,,,,,,,,,
7399384,8000665,6,0,,,,,,,,,
8897100,3512556,2,4,,,,,,,,,
4386524,6951681,2,4,,,,,,,,,
8385424,9084417,5,0,,,,,,,,,
7235340,3851488,0,4,,,,,,,,,
213560,7182316,4,0,,,,,,,,,
7111564,7950710,5,4,,,,,,,,,
8391088,8813954,6,0,,,,,,,,,
7339220,3150077,0,4,,,,,,,,,
7442980,9118578,6,4,,,,,,,,,
9362912,7692195,6,0,,,,,,,,,
870552,3875410,4,0,,,,,,,,,
1985532,703630,3,4,,,,,,,,,
4134540,4332861,4,4,,,,,,,,,
5197288,8875187,5,0,,,,,,,,,
6571548,8529436,4,4,,,,,,,,,
6206248,1942003,6,0,,,,,,,,,
8074028,273279,4,4,,,,,,,,,
3541496,9541042,0,0,,,,,,,,,
3764368,2230083,6,0,,,,,,,,,
471380,8819997,0,4,,,,,,,,,
9307264,605869,1,0,,,,,,,,,
2084224,8962506,2,0,,,,,,,,,
1529092,9703642,5,4,,,,,,,,,
6699800,9356348,2,0,,,,,,,,,
7194544,3633729,0,0,,,,,,,,,
6209792,1237619,1,0,,,,,,,,,
7041292,8220612,6,4,,,,,,,,,
4213656,772555,6,0,,,,,,,,,
3198500,7047483,4,4,,,,,,,,,
8871112,2551426,5,0,,,,,,,,,
8437988,4808909,6,4,,,,,,,,,
209836,9362934,4,4,,,,,,,,,
3643624,1012518,5,0,,,,,,,,,
8989060,2723964,3,4,,,,,,,,,
5912704,1509814,0,0,,,,,,,,,
9680828,3222488,3,4,,,,,,,,,
610008,6704402,0,0,,,,,,,,,
6763432,1039378,4,0,,,,,,,,,
9876892,4300461,4,4,,,,,,,,,
9967444,6775325,4,4,,,,,,,,,
6509328,3751736,0,0,,,,,,,,,
2733200,2218387,1,0,,,,,,,,,
7807748,4214224,4,4,,,,,,,,,
1452196,2456003,4,4,,,,,,,,,
5966508,8213785,2,4,,,,,,,,,
2105072,6834889,4,0,,,,,,,,,
4527376,9406492,0,0,,,,,,,,,
9365844,1334954,5,4,,,,,,,,,
4555056,3479620,2,0,,,,,,,,,
4506064,2604311,3,0,,,,,,,,,
2205720,4083231,6,0,,,,,,,,,
2671268,9099344,5,4,,,,,,,,,
1591624,8913969,6,0,,,,,,,,,
2999672,6050713,4,0,,,,,,,,,
8749464,406563,3,0,,,,,,,,,
7088716,1172291,5,4,,,,,,,,,
1125948,4843477,5,4,,,,,,,,,
8684616,5730993,3,0,,,,,,,,,
4269984,3477178,5,0,,,,,,,,,
1374772,9189677,0,4,,,,,,,,,
5458896,6998951,2,0,,,,,,,,,
8638908,1186199,5,4,,,,,,,,,
1711212,817777,6,4,,,,,,,,,
7877576,7325087,0,0,,,,,,,,,
4649712,7595915,4,0,,,,,,,,,
3144200,4258858,3,0,,,,,,,,,
7151948,7025258,6,4,,,,,,,,,
1638208,3028914,5,0,,,,,,,,,
8524432,8509374,0,0,,,,,,,,,
3415264,3752412,6,0,,,,,,,,,
9442312,9491627,5,0,,,,,,,,,
5695524,8073439,2,4,,,,,,,,,
4130552,3071722,6,0,,,,,,,,,
5522844,4065860,5,4,,,,,,,,,
4952960,6191591,5,0,,,,,,,,,
7475100,6067482,3,4,,,,,,,,,
6147312,232614,3,0,,,,,,,,,
8984548,9698702,6,4,,,,,,,,,
9564056,1901835,5,0,,,,,,,,,
8802964,8725497,2,4,,,,,,,,,
4694748,7447912,2,4,,,,,,,,,
4456688,3425648,5,0,,,,,,,,,
210492,8114203,2,4,,,,,,,,,
5236684,2216036,5,4,,,,,,,,,
6732660,5704032,4,4,,,,,,,,,
5325316,1220623,3,4,,,,,,,,,
6871748,6143221,2,4,,,,,,,,,
9925972,3735208,0,4,,,,,,,,,
5856924,5436085,3,4,,,,,,,,,
5699456,2923667,0,0,,,,,,,,,
5127100,7971157,6,4,,,,,,,,,
4699812,6293709,5,4,,,,,,,,,
2324004,7477590,4,4,,,,,,,,,
5126092,2043937,6,4,,,,,,,,,
6075684,5964373,6,4,,,,,,,,,
1864316,6578152,6,4,,,,,,,,,
4574704,9521951,1,0,,,,,,,,,
767268,5118589,5,4,,,,,,,,,
9734764,5301002,4,4,,,,,,,,,
6574420,4685482,6,4,,,,,,,,,
7513180,363882,3,4,,,,,,,,,
8957884,676035,5,4,,,,,,,,,
9691716,518151,6,4,,,,,,,,,
229304,3483391,5,0,,,,,,,,,
7616292,4922611,5,4,,,,,,,,,
4549108,7085162,4,4,,,,,,,,,
7341992,8207535,0,0,,,,,,,,,
999940,9516443,4,4,,,,,,,,,
1376756,5765859,3,4,,,,,,,,,
9370620,473238,0,4,,,,,,,,,
2974588,3303852,1,4,,,,,,,,,
796640,6100851,5,0,,,,,,,,,
3427116,1858887,0,4,,,,,,,,,
9888036,6794980,4,4,,,,,,,,,
1874084,5352499,2,4,,,,,,,,,
1841948,1853507,3,4,,,,,,,,,
8793040,2399788,4,0,,,,,,,,,
2636480,7605530,0,0,,,,,,,,,
2818164,5110794,6,4,,,,,,,,,
2506604,7197377,2,4,,,,,,,,,
2802544,8454689,3,0,,,,,,,,,
3659216,7582155,1,0,,,,,,,,,
6225168,5156387,5,0,,,,,,,,,
4060248,8329472,3,0,,,,,,,,,
2826604,3144339,4,4,,,,,,,,,
9701356,5708571,0,4,,,,,,,,,
1961108,176480,2,4,,,,,,,,,
7320504,6703682,2,0,,,,,,,,,
1861832,8634825,0,0,,,,,,,,,
3467260,783072,6,4,,,,,,,,,
2851816,3847607,2,0,,,,,,,,,
9876592,2185477,5,0,,,,,,,,,
3869216,3344053,1,0,,,,,,,,,
958508,197515,5,4,,,,,,,,,
7579332,8726816,5,4,,,,,,,,,
456020,8413478,5,4,,,,,,,,,
7356344,9410824,2,0,,,,,,,,,
9540408,666758,3,0,,,,,,,,,
9211556,8340450,4,4,,,,,,,,,
5438532,9649708,1,4,,,,,,,,,
7601980,4112281,1,4,,,,,,,,,
9990276,8302999,2,4,,,,,,,,,
1336060,245527,5,4,,,,,,,,,
5588596,108422,6,4,,,,,,,,,
2659444,1342106,4,4,,,,,,,,,
1953772,7451726,2,4,,,,,,,,,
860800,5084104,3,0,,,,,,,,,
1281776,716774,6,0,,,,,,,,,
1389056,2890290,4,0,,,,,,,,,
4553172,5599553,1,4,,,,,,,,,
5411084,2013052,0,4,,,,,,,,,
7034884,8336741,3,4,,,,,,,,,
1215800,1193629,5,0,,,,,,,,,
4207720,7671574,6,0,,,,,,,,,
389932,7956861,4,4,,,,,,,,,
9574908,3742863,0,4,,,,,,,,,
7452216,8128125,2,0,,,,,,,,,
9778868,597048,1,4,,,,,,,,,
2959952,4894919,2,0,,,,,,,,,
5513396,1117931,0,4,,,,,,,,,
8285692,7355210,2,4,,,,,,,,,
6698476,7613008,1,4,,,,,,,,,
4946740,9156651,1,4,,,,,,,,,
2634356,7105663,4,4,,,,,,,,,
7613144,76081,0,0,,,,,,,,,
6721584,3840620,2,0,,,,,,,,,
6604772,423585,6,4,,,,,,,,,
731192,4607347,0,0,,,,,,,,,
7383036,1560399,3,4,,,,,,,,,
6866496,682508,0,0,,,,,,,,,
4953572,2316237,1,4,,,,,,,,,
7847112,7941851,0,0,,,,,,,,,
8950868,1867575,3,4,,,,,,,,,
6587608,9457689,6,0,,,,,,,,,
8177624,8491569,0,0,,,,,,,,,
7022720,6366752,5,0,,,,,,,,,
8866508,1774203,0,4,,,,,,,,,
8345592,3685198,3,0,,,,,,,,,
504580,3045279,6,4,,,,,,,,,
5339040,6986601,0,0,,,,,,,,,
1240832,5895795,5,0,,,,,,,,,
1044992,6100826,4,0,,,,,,,,,
4744468,4973211,1,4,,,,,,,,,
9681420,9612207,0,4,,,,,,,,,
9846980,9876679,3,4,,,,,,,,,
1986828,628433,4,4,,,,,,,,,
8866284,1175968,0,4,,,,,,,,,
751920,7408957,1,0,,,,,,,,,
2945432,9993238,0,0,,,,,,,,,
1912852,8992172,4,4,,,,,,,,,
3196368,9940977,0,0,,,,,,,,,
1935508,1698619,1,4,,,,,,,,,
5681696,1887014,6,0,,,,,,,,,
513292,7242864,3,4,,,,,,,,,
6578192,3574315,5,0,,,,,,,,,
2520004,9426011,4,4,,,,,,,,,
2276824,7136785,4,0,,,,,,,,,
1250492,2443801,5,4,,,,,,,,,
797112,7724131,1,0,,,,,,,,,
5161552,240885,4,0,,,,,,,,,
9972300,5327863,2,4,,,,,,,,,
2487324,7427923,0,4,,,,,,,,,
2932624,5978272,2,0,,,,,,,,,
6708452,8379870,2,4,,,,,,,,,
3739508,684990,3,4,,,,,,,,,
1175552,2549367,0,0,,,,,,,,,
5022664,9706318,3,0,,,,,,,,,
432896,4509147,2,0,,,,,,,,,
2310980,9143955,0,4,,,,,,,,,
2802352,504838,0,0,,,,,,,,,
8234296,7461703,0,0,,,,,,,,,
3026364,5511426,5,4,,,,,,,,,
233228,5754830,2,4,,,,,,,,,
5899580,7701978,1,4,,,,,,,,,
278576,8171177,4,0,,,,,,,,,
4156924,1586598,2,4,,,,,,,,,
7439736,3021666,3,0,,,,,,,,,
731312,6982972,1,0,,,,,,,,,
5882856,5211630,0,0,,,,,,,,,
8795736,4315240,5,0,,,,,,,,,
6605740,8663717,1,4,,,,,,,,,
1024836,5196810,1,4,,,,,,,,,
9461460,6249534,1,4,,,,,,,,,
9813580,7938672,0,4,,,,,,,,,
4891620,4697708,6,4,,,,,,,,,
4155148,6856129,4,4,,,,,,,,,
5958300,3224307,5,4,,,,,,,,,
4132068,4426523,3,4,,,,,,,,,
13808,8852958,4,0,,,,,,,,,
7942200,205744,0,0,,,,,,,,,
3964684,2794714,3,4,,,,,,,,,
3798696,7801620,6,0,,,,,,,,,
6811252,3939603,0,4,,,,,,,,,
7894436,3321132,4,4,,,,,,,,,
6011936,5666747,0,0,,,,,,,,,
9413492,5048186,4,4,,,,,,,,,
537736,1930187,3,0,,,,,,,,,
4738832,7725014,0,0,,,,,,,,,
1682752,5194575,1,0,,,,,,,,,
6494908,4991692,0,4,,,,,,,,,
1592936,5549411,2,0,,,,,,,,,
4152068,4186632,4,4,,,,,,,,,
6496316,2392818,1,4,,,,,,,,,
5924472,5937785,1,0,,,,,,,,,
8838136,8767228,6,0,,,,,,,,,
8792184,2924860,2,0,,,,,,,,,
3554996,5409321,4,4,,,,,,,,,
1930460,63081,0,4,,,,,,,,,
411252,1171680,2,4,,,,,,,,,
5094820,8364827,3,4,,,,,,,,,
5130900,8534346,5,4,,,,,,,,,
1601836,3801986,5,4,,,,,,,,,
3320676,5443154,2,4,,,,,,,,,
9150984,3676102,3,0,,,,,,,,,
4937160,5356709,4,0,,,,,,,,,
4070180,9515910,2,4,,,,,,,,,
